clamp_pressure,feedrate,X1_OutputCurrent,Y1_OutputCurrent,M1_CURRENT_FEEDRATE,S1_OutputCurrent,Z1_ActualPosition,Z1_CommandPosition,X1_DCBusVoltage,X1_OutputVoltage,S1_DCBusVoltage,Y1_DCBusVoltage,Machining_Process_end,Y1_OutputVoltage,Machining_Process_Repositioning,X1_OutputPower,S1_ActualPosition,S1_CommandPosition,Machining_Process_Layer 2 Up,S1_ActualVelocity,Machining_Process_Starting,S1_CurrentFeedback,S1_CommandVelocity,S1_OutputPower,tool_condition,experiment_id
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0858,13.7,0.814,0.0997,False,11.0,False,0.000811,1780.0,1780.0,True,53.4,False,16.4,53.3,0.157,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0864,10.5,0.94,0.134,False,14.4,False,0.000637,1780.0,1790.0,True,53.3,False,21.1,53.3,0.181,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0603,7.91,0.77,0.0988,False,12.6,False,0.000332,1790.0,1790.0,True,53.4,False,18.1,53.3,0.148,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0963,9.81,0.763,0.0881,False,12.4,False,0.000495,1800.0,1800.0,True,53.5,False,12.7,53.3,0.144,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0878,7.26,1.05,0.102,False,14.4,False,0.000295,1800.0,1800.0,True,53.2,False,24.0,53.3,0.201,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0913,5.27,0.952,0.136,False,15.2,False,0.000101,1810.0,1810.0,True,53.3,False,23.3,53.3,0.184,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.054,3.26,0.779,0.203,False,14.1,False,-2.48e-05,1810.0,1810.0,True,53.4,False,17.4,53.3,0.149,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0395,3.51,1.09,0.116,False,14.7,False,5.7e-06,1820.0,1820.0,True,53.2,False,24.8,53.3,0.208,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.043,1.86,0.853,0.1,False,11.7,False,5.97e-06,1820.0,1820.0,True,53.4,False,18.3,53.3,0.16,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0476,4.1,0.804,0.0992,False,11.2,False,0.0,1830.0,1830.0,True,53.4,False,17.9,53.3,0.154,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0425,3.22,1.01,0.131,False,14.7,False,-1.72e-05,1830.0,1830.0,True,53.3,False,21.5,53.3,0.194,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0427,3.85,0.875,0.157,False,16.5,False,-4.4e-06,1840.0,1840.0,True,53.4,False,22.5,53.3,0.168,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0387,4.7,0.963,0.147,False,15.3,False,-1.07e-05,1840.0,1840.0,True,53.3,False,22.7,53.3,0.186,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.057,4.92,1.02,0.138,False,16.8,False,1.7e-05,1850.0,1850.0,True,53.3,False,17.4,53.3,0.197,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0522,4.39,0.964,0.104,False,14.2,False,-1.66e-05,1850.0,1850.0,True,53.3,False,25.9,53.3,0.185,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0571,3.28,0.917,0.0979,False,14.3,False,0.0,1860.0,1860.0,True,53.2,False,25.1,53.3,0.175,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.0573,5.65,0.99,0.0821,False,13.3,False,1.67e-05,1860.0,1870.0,True,53.3,False,18.4,53.3,0.192,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0413,3.49,0.981,0.053,False,11.6,False,-1.81e-05,1870.0,1870.0,True,53.3,False,21.0,53.3,0.189,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0414,1.73,0.759,0.336,False,22.8,False,-4.84e-06,1880.0,1880.0,True,53.5,False,12.2,53.3,0.143,0,1
4.0,6,326.0,325.0,6.0,317.0,28.5,28.5,0.0795,6.18,0.89,0.0796,False,14.2,False,0.000187,1880.0,1880.0,True,53.4,False,14.5,53.3,0.17,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0876,9.35,0.944,0.128,False,13.9,False,0.000297,1890.0,1890.0,True,53.3,False,23.1,53.3,0.182,0,1
4.0,6,326.0,325.0,6.0,319.0,28.5,28.5,0.087,9.05,0.919,0.122,False,15.2,False,0.000541,1890.0,1890.0,True,53.3,False,21.4,53.3,0.177,0,1
4.0,6,326.0,325.0,6.0,317.0,28.5,28.5,0.0975,9.92,0.903,0.0404,False,9.69,False,0.000748,1900.0,1900.0,True,53.4,False,19.8,53.3,0.174,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.116,11.8,0.73,0.14,False,12.4,False,0.000986,1900.0,1900.0,True,53.4,False,19.2,53.3,0.14,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.11,10.7,0.901,0.108,False,11.8,False,0.00111,1910.0,1910.0,True,53.3,False,17.4,53.3,0.173,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0732,13.4,1.01,0.121,False,9.66,False,0.000759,1910.0,1910.0,True,53.3,False,21.6,53.3,0.195,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.106,14.3,0.886,0.0682,False,7.43,False,0.00121,1920.0,1920.0,True,53.3,False,22.3,53.3,0.17,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0893,12.8,0.95,0.0613,False,7.69,False,0.0011,1920.0,1920.0,True,53.3,False,18.0,53.3,0.183,0,1
4.0,6,326.0,325.0,6.0,316.0,28.5,28.5,0.0932,13.1,1.02,0.112,False,6.4,False,0.00117,1930.0,1930.0,True,53.3,False,18.5,53.3,0.197,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0836,14.3,0.972,0.0815,False,5.61,False,0.00103,1930.0,1930.0,True,53.3,False,26.3,53.3,0.185,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0913,13.5,0.808,0.0795,False,6.1,False,0.00118,1940.0,1940.0,True,53.4,False,16.6,53.3,0.156,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.1,14.8,0.934,0.0799,False,6.04,False,0.00125,1940.0,1950.0,True,53.3,False,21.9,53.3,0.18,0,1
4.0,6,325.0,324.0,6.0,322.0,28.5,28.5,0.116,14.4,1.01,0.0949,False,6.11,False,0.0014,1950.0,1950.0,True,53.3,False,21.2,53.3,0.194,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0818,16.0,0.766,0.0766,False,9.12,False,0.001,1960.0,1960.0,True,53.5,False,12.8,53.3,0.143,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0839,13.4,1.06,0.0767,False,8.73,False,0.0011,1960.0,1960.0,True,53.2,False,23.8,53.3,0.203,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0766,14.4,0.811,0.0795,False,5.61,False,0.000968,1970.0,1970.0,True,53.4,False,20.9,53.3,0.154,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.094,14.1,0.791,0.0755,False,6.84,False,0.00107,1970.0,1970.0,True,53.4,False,18.0,53.3,0.151,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0637,13.2,1.09,0.0751,False,6.24,False,0.000769,1980.0,1980.0,True,53.2,False,24.8,53.3,0.208,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0789,15.5,0.843,0.0739,False,6.11,False,0.001,1980.0,1980.0,True,53.4,False,17.0,53.3,0.158,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0969,15.7,0.805,0.0755,False,6.04,False,0.0012,1990.0,1990.0,True,53.4,False,18.5,53.3,0.154,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0938,14.2,1.01,0.0762,False,6.47,False,0.00113,1990.0,1990.0,True,53.3,False,21.9,53.3,0.195,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0959,14.3,0.773,0.0767,False,6.5,False,0.00122,2000.0,2000.0,True,53.4,False,19.7,53.3,0.148,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.0866,13.4,0.837,0.0936,False,4.43,False,0.00107,2000.0,2000.0,True,53.3,False,22.8,53.3,0.159,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0907,13.9,0.912,0.0765,False,4.72,False,0.00107,2010.0,2010.0,True,53.3,False,19.4,53.3,0.176,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0957,13.5,0.919,0.0794,False,6.7,False,0.00125,2010.0,2010.0,True,53.2,False,22.9,53.3,0.176,0,1
4.0,6,325.0,324.0,6.0,322.0,28.5,28.5,0.107,14.7,0.995,0.076,False,5.58,False,0.00138,2020.0,2020.0,True,53.4,False,23.1,53.3,0.19,0,1
4.0,6,326.0,324.0,6.0,316.0,28.5,28.5,0.101,14.3,0.979,0.0749,False,5.15,False,0.0013,2020.0,2030.0,True,53.3,False,20.0,53.3,0.189,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0962,13.4,0.765,0.0776,False,6.51,False,0.00116,2030.0,2030.0,True,53.4,False,19.1,53.3,0.147,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0918,13.6,0.92,0.141,False,9.15,False,0.00111,2040.0,2040.0,True,53.4,False,21.4,53.3,0.177,0,1
4.0,6,325.0,325.0,6.0,315.0,28.5,28.5,0.111,13.1,0.866,0.0511,False,7.2,False,0.00128,2040.0,2040.0,True,53.5,False,14.8,53.3,0.165,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0924,12.0,0.813,0.0687,False,9.8,False,0.000945,2050.0,2050.0,True,53.4,False,15.9,53.3,0.155,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.0637,10.5,0.906,0.105,False,12.5,False,0.000527,2050.0,2050.0,True,53.3,False,21.4,53.3,0.175,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0924,9.45,0.936,0.118,False,13.6,False,0.000547,2060.0,2060.0,True,53.3,False,21.3,53.3,0.181,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.074,8.5,0.724,0.117,False,14.2,False,0.000233,2060.0,2060.0,True,53.4,False,18.9,53.3,0.138,0,1
4.0,6,326.0,324.0,6.0,317.0,28.5,28.5,0.0655,6.47,0.891,0.159,False,16.3,False,0.0,2070.0,2070.0,True,53.4,False,17.9,53.3,0.172,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0421,4.2,0.845,0.0407,False,11.5,False,-6.29e-06,2070.0,2070.0,True,53.5,False,16.6,53.3,0.16,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0438,4.68,0.775,0.0751,False,14.4,False,-1.95e-05,2080.0,2080.0,True,53.4,False,20.3,53.3,0.148,0,1
4.0,6,326.0,324.0,6.0,317.0,28.5,28.5,0.0687,3.2,0.844,0.0961,False,14.1,False,3.1e-05,2080.0,2080.0,True,53.3,False,23.1,53.3,0.161,0,1
4.0,6,326.0,324.0,6.0,314.0,28.5,28.5,0.0638,4.1,0.999,0.152,False,16.2,False,2.99e-05,2090.0,2090.0,True,53.3,False,19.2,53.3,0.193,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0398,6.98,0.957,0.13,False,16.5,False,-1.67e-05,2090.0,2090.0,True,53.2,False,23.7,53.3,0.183,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.0651,3.35,0.919,0.0978,False,14.1,False,5.12e-05,2100.0,2100.0,True,53.2,False,25.5,53.3,0.175,0,1
4.0,6,326.0,325.0,6.0,316.0,28.5,28.5,0.0667,3.77,0.953,0.0735,False,12.2,False,6.32e-05,2100.0,2110.0,True,53.3,False,18.1,53.3,0.184,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0439,4.69,0.768,0.0778,False,13.9,False,-2.41e-05,2110.0,2110.0,True,53.4,False,18.7,53.3,0.148,0,1
4.0,6,326.0,324.0,6.0,317.0,28.5,28.5,0.0665,3.91,1.05,0.0774,False,12.8,False,3.11e-05,2120.0,2120.0,True,53.2,False,26.0,53.3,0.201,0,1
4.0,6,326.0,324.0,6.0,314.0,28.5,28.5,0.0622,1.66,0.871,0.101,False,13.1,False,3.84e-05,2120.0,2120.0,True,53.5,False,15.7,53.3,0.165,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0407,5.59,0.813,0.104,False,14.6,False,-2.28e-05,2130.0,2130.0,True,53.4,False,16.3,53.3,0.155,0,1
4.0,6,326.0,324.0,6.0,317.0,28.5,28.5,0.0659,3.47,0.92,0.109,False,14.9,False,4.73e-05,2130.0,2130.0,True,53.3,False,22.7,53.3,0.177,0,1
4.0,6,326.0,324.0,6.0,315.0,28.5,28.5,0.0614,1.98,0.904,0.107,False,12.8,False,3.83e-05,2140.0,2140.0,True,53.4,False,17.6,53.3,0.174,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0425,6.23,0.731,0.0925,False,15.5,False,-2.89e-05,2140.0,2140.0,True,53.4,False,19.4,53.3,0.14,0,1
4.0,6,326.0,324.0,6.0,317.0,28.5,28.5,0.0621,3.84,0.897,0.162,False,14.6,False,3.75e-05,-2150.0,-2150.0,True,53.4,False,18.6,53.3,0.172,0,1
4.0,6,326.0,324.0,6.0,315.0,28.5,28.5,0.0416,4.74,0.956,0.0878,False,14.1,False,-1.19e-05,-2140.0,-2140.0,True,53.3,False,24.6,53.3,0.184,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0493,4.61,0.779,0.0587,False,13.6,False,-3.8e-05,-2140.0,-2140.0,True,53.4,False,19.5,53.3,0.15,0,1
4.0,6,326.0,324.0,6.0,321.0,28.5,28.5,0.0458,6.87,1.03,0.0516,False,12.6,False,-2.6e-05,-2130.0,-2130.0,True,53.3,False,23.1,53.3,0.198,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0445,7.77,0.917,0.122,False,17.0,False,3.94e-05,-2130.0,-2130.0,True,53.3,False,21.2,53.3,0.177,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0967,10.4,0.936,0.129,False,15.1,False,0.00042,-2120.0,-2120.0,True,53.2,False,23.2,53.3,0.18,0,1
4.0,6,326.0,324.0,6.0,321.0,28.5,28.5,0.0572,9.49,0.988,0.0668,False,11.5,False,0.000332,-2120.0,-2110.0,True,53.4,False,18.7,53.3,0.188,0,1
4.0,6,326.0,324.0,6.0,316.0,28.5,28.5,0.0971,11.4,0.983,0.135,False,11.5,False,0.000849,-2110.0,-2110.0,True,53.3,False,21.6,53.3,0.191,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0805,13.8,0.775,0.0965,False,10.4,False,0.000819,-2100.0,-2100.0,True,53.4,False,18.6,53.3,0.149,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.0887,13.6,1.05,0.104,False,7.56,False,0.00109,-2100.0,-2100.0,True,53.2,False,25.8,53.3,0.2,0,1
4.0,6,326.0,325.0,6.0,316.0,28.5,28.5,0.105,13.3,0.861,0.0378,False,3.8,False,0.00129,-2090.0,-2090.0,True,53.5,False,14.6,53.3,0.163,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0777,14.5,0.816,0.022,False,2.93,False,0.000935,-2090.0,-2090.0,True,53.4,False,15.5,53.3,0.155,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.0803,13.4,1.02,0.0203,False,2.94,False,0.00103,-2080.0,-2080.0,True,53.3,False,25.8,53.3,0.197,0,1
4.0,6,326.0,325.0,6.0,317.0,28.5,28.5,0.0989,13.6,0.905,0.0208,False,0.826,False,0.00128,-2080.0,-2080.0,True,53.4,False,20.3,53.3,0.174,0,1
4.0,6,326.0,324.0,6.0,323.0,28.5,28.5,0.0911,13.9,0.725,0.0221,False,2.35,False,0.00114,-2070.0,-2070.0,True,53.4,False,19.2,53.3,0.139,0,1
4.0,6,326.0,325.0,6.0,319.0,28.5,28.5,0.0828,13.6,0.905,0.0187,False,0.596,False,0.00108,-2070.0,-2070.0,True,53.4,False,18.9,53.3,0.174,0,1
4.0,6,326.0,325.0,6.0,317.0,28.5,28.5,0.0992,13.9,0.973,0.0191,False,1.14,False,0.00124,-2060.0,-2060.0,True,53.3,False,25.2,53.3,0.187,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.103,13.5,0.773,0.0185,False,2.13,False,0.0013,-2060.0,-2060.0,True,53.4,False,19.7,53.3,0.149,0,1
4.0,6,326.0,325.0,6.0,319.0,28.5,28.5,0.0943,13.5,0.845,0.0168,False,1.21,False,0.00111,-2050.0,-2050.0,True,53.3,False,24.0,53.3,0.159,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.0826,12.1,0.926,0.0208,False,1.74,False,0.000947,-2050.0,-2050.0,True,53.3,False,22.1,53.3,0.179,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0759,13.6,0.937,0.0179,False,2.01,False,0.000944,-2040.0,-2040.0,True,53.2,False,23.2,53.3,0.18,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.109,14.6,0.94,0.0182,False,1.24,False,0.00138,-2040.0,-2030.0,True,53.2,False,26.9,53.3,0.178,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.0985,14.5,0.984,0.0197,False,1.54,False,0.00122,-2030.0,-2030.0,True,53.3,False,19.6,53.3,0.19,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0876,15.3,0.781,0.0189,False,2.18,False,0.00107,-2020.0,-2020.0,True,53.4,False,18.9,53.3,0.15,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.0756,13.4,0.93,0.0201,False,4.11,False,0.000846,-2020.0,-2020.0,True,53.4,False,22.3,53.3,0.18,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.0952,14.0,1.07,0.0205,False,2.36,False,0.00123,-2010.0,-2010.0,True,53.3,False,22.0,53.3,0.205,0,1
4.0,6,326.0,324.0,6.0,321.0,28.5,28.5,0.0978,14.3,0.811,0.0224,False,2.62,False,0.00118,-2010.0,-2010.0,True,53.4,False,15.1,53.3,0.154,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0981,15.7,1.02,0.022,False,2.69,False,0.00106,-2000.0,-2000.0,True,53.3,False,26.2,53.3,0.198,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.089,13.9,0.936,0.0234,False,2.91,False,0.00112,-2000.0,-2000.0,True,53.3,False,20.1,53.3,0.181,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0938,14.1,0.725,0.0214,False,4.17,False,0.00122,-1990.0,-1990.0,True,53.4,False,19.1,53.3,0.138,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.107,14.8,1.06,0.0191,False,3.35,False,0.00133,-1990.0,-1990.0,True,53.2,False,25.0,53.3,0.205,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0979,19.8,0.837,0.0215,False,2.52,False,0.00113,-1980.0,-1980.0,True,53.5,False,15.0,53.3,0.159,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0899,15.4,0.775,0.0181,False,3.03,False,0.00112,-1980.0,-1980.0,True,53.4,False,19.9,53.3,0.149,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.1,15.2,1.02,0.0208,False,1.73,False,0.00125,-1970.0,-1970.0,True,53.3,False,23.7,53.3,0.198,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.103,14.9,0.929,0.0186,False,2.53,False,0.00127,-1970.0,-1970.0,True,53.3,False,20.3,53.3,0.179,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0867,14.7,0.935,0.0191,False,2.31,False,0.00106,-1960.0,-1960.0,True,53.2,False,23.6,53.3,0.179,0,1
4.0,6,326.0,325.0,6.0,319.0,28.5,28.5,0.0802,14.4,1.0,0.0185,False,2.1,False,0.000933,-1960.0,-1950.0,True,53.4,False,20.8,53.3,0.191,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.0813,13.2,0.945,0.0924,False,6.81,False,0.001,-1950.0,-1950.0,True,53.3,False,22.9,53.3,0.182,0,1
4.0,6,326.0,324.0,6.0,321.0,28.5,28.5,0.0934,16.2,0.78,0.0588,False,10.0,False,0.00106,-1940.0,-1940.0,True,53.4,False,18.6,53.3,0.15,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.101,13.0,0.934,0.0626,False,9.41,False,0.00103,-1940.0,-1940.0,True,53.4,False,22.0,53.3,0.18,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.0989,12.7,1.07,0.121,False,13.0,False,0.00084,-1930.0,-1930.0,True,53.3,False,20.4,53.3,0.206,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.061,9.78,0.808,0.0939,False,13.1,False,0.00032,-1930.0,-1930.0,True,53.4,False,15.6,53.3,0.154,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.0891,8.9,1.04,0.123,False,13.5,False,0.00028,-1920.0,-1920.0,True,53.3,False,26.1,53.3,0.202,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.0723,7.09,0.967,0.154,False,13.9,False,-1.1e-05,-1920.0,-1920.0,True,53.3,False,20.3,53.3,0.187,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0489,6.34,0.731,0.102,False,14.4,False,-2.02e-05,-1910.0,-1910.0,True,53.4,False,19.4,53.3,0.14,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.0491,2.91,1.06,0.0813,False,14.3,False,-2.62e-05,-1910.0,-1910.0,True,53.3,False,25.9,53.3,0.205,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.0457,4.74,0.828,0.0708,False,13.0,False,-1.31e-05,-1900.0,-1900.0,True,53.5,False,14.7,53.3,0.157,0,1
4.0,6,326.0,324.0,6.0,321.0,28.5,28.5,0.0528,4.25,0.778,0.153,False,15.0,False,-3.07e-05,-1900.0,-1900.0,True,53.4,False,18.6,53.3,0.15,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.0519,4.93,1.01,0.15,False,16.5,False,0.0,-1890.0,-1890.0,True,53.3,False,20.8,53.3,0.196,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0893,15.4,0.927,0.0272,False,3.24,False,0.00112,-1890.0,-1890.0,True,53.3,False,19.7,53.3,0.179,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.115,14.0,0.928,0.0304,False,3.56,False,0.00145,-1880.0,-1880.0,True,53.2,False,22.3,53.3,0.178,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.11,15.5,0.997,0.0226,False,2.69,False,0.00135,-1880.0,-1870.0,True,53.4,False,18.4,53.3,0.19,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0995,15.9,0.939,0.022,False,3.01,False,0.0012,-1870.0,-1870.0,True,53.3,False,23.8,53.3,0.181,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0926,14.1,0.776,0.0227,False,2.14,False,0.0012,-1860.0,-1860.0,True,53.4,False,17.3,53.3,0.15,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.115,10.1,0.927,0.0993,False,13.8,False,0.000314,-1860.0,-1860.0,True,53.4,False,18.5,53.3,0.179,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0821,9.09,0.875,0.0633,False,13.0,False,0.000361,-1850.0,-1850.0,True,53.5,False,15.9,53.3,0.165,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.111,11.3,0.822,0.108,False,13.1,False,0.000715,-1850.0,-1850.0,True,53.4,False,14.3,53.3,0.157,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.0764,10.1,1.04,0.134,False,11.8,False,0.000563,-1840.0,-1840.0,True,53.3,False,23.0,53.3,0.2,0,1
4.0,6,326.0,325.0,6.0,319.0,28.5,28.5,0.112,11.8,0.936,0.117,False,12.7,False,0.00105,-1840.0,-1840.0,True,53.3,False,23.0,53.3,0.182,0,1
4.0,6,326.0,324.0,6.0,321.0,28.5,28.5,0.0831,12.9,0.732,0.0499,False,9.16,False,0.000873,-1830.0,-1830.0,True,53.4,False,17.7,53.3,0.14,0,1
4.0,6,326.0,325.0,6.0,319.0,28.5,28.5,0.0715,13.0,1.05,0.0414,False,7.21,False,0.000748,-1830.0,-1830.0,True,53.2,False,24.1,53.3,0.202,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.114,14.3,0.838,0.0792,False,8.25,False,0.0013,-1820.0,-1820.0,True,53.5,False,16.4,53.3,0.159,0,1
4.0,6,325.0,324.0,6.0,320.0,28.5,28.5,0.0827,13.6,0.761,0.0727,False,7.63,False,0.00101,-1820.0,-1820.0,True,53.4,False,17.6,53.3,0.147,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.245,13.0,1.03,0.0815,False,7.02,False,0.000665,-1810.0,-1810.0,True,53.3,False,18.3,53.3,0.199,0,1
4.0,6,326.0,325.0,6.0,319.0,28.5,28.5,0.0956,13.7,0.922,0.0627,False,4.59,False,0.00122,-1810.0,-1810.0,True,53.3,False,22.3,53.3,0.179,0,1
4.0,6,325.0,324.0,6.0,320.0,28.5,28.5,0.111,14.4,0.925,0.0627,False,5.57,False,0.00147,-1800.0,-1800.0,False,53.2,False,22.1,53.3,0.177,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0905,12.4,0.897,0.0531,False,3.4,False,0.00111,-1800.0,-1790.0,False,53.2,False,25.5,53.3,0.171,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.094,12.8,0.967,0.054,False,3.83,False,0.0012,-1790.0,-1790.0,False,53.3,False,21.3,53.3,0.187,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.101,13.4,0.789,0.0625,False,5.06,False,0.00128,-1780.0,-1780.0,False,53.4,False,17.3,53.3,0.153,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0959,15.0,1.04,0.0513,False,2.86,False,0.0012,-1780.0,-1780.0,False,53.1,False,25.1,53.3,0.198,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0878,13.6,0.862,0.0537,False,4.8,False,0.00113,-1770.0,-1770.0,False,53.4,False,16.5,53.3,0.163,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.0887,14.3,0.818,0.0615,False,4.02,False,0.00111,-1770.0,-1770.0,False,53.4,False,14.3,53.3,0.156,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.106,14.1,0.895,0.0531,False,4.08,False,0.00131,-1760.0,-1760.0,False,53.3,False,21.7,53.3,0.172,0,1
