clamp_pressure,feedrate,X1_OutputCurrent,Y1_OutputCurrent,M1_CURRENT_FEEDRATE,S1_OutputCurrent,Z1_ActualPosition,Z1_CommandPosition,X1_DCBusVoltage,X1_OutputVoltage,S1_DCBusVoltage,Y1_DCBusVoltage,Y1_OutputVoltage,X1_OutputPower,S1_ActualPosition,S1_CommandPosition,S1_ActualVelocity,S1_CurrentFeedback,S1_CommandVelocity,S1_OutputPower,tool_condition,experiment_id
2.5,6,329.0,328.0,50.0,329.0,119.0,119.0,0.0215,1.49,2.75e-19,0.0146,1.03,3.98e-06,339.0,339.0,0.0,0.054,0.0,1.32e-06,0,4
2.5,6,329.0,328.0,50.0,329.0,119.0,119.0,0.0225,0.822,2.75e-19,0.0191,0.573,4.52e-06,339.0,339.0,0.0,0.478,0.0,-1.17e-06,0,4
2.5,6,329.0,328.0,50.0,329.0,119.0,119.0,0.0197,1.1,2.75e-19,0.0144,0.295,-2.32e-06,339.0,339.0,0.001,0.338,0.0,1.2e-06,0,4
2.5,6,329.0,327.0,50.0,328.0,119.0,119.0,0.0227,1.63,2.75e-19,0.0185,0.681,-1.93e-06,339.0,339.0,-0.001,0.556,0.0,0.0,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0417,1.67,2.75e-19,0.0188,2.03,0.0,339.0,339.0,0.0,0.35,0.0,1e-06,0,4
2.5,6,329.0,327.0,50.0,328.0,119.0,119.0,0.0324,0.704,2.75e-19,0.0171,0.177,2.16e-06,339.0,339.0,0.0,0.054,0.0,2.65e-06,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0213,1.49,2.75e-19,0.0134,0.235,1.46e-06,339.0,339.0,0.0,0.157,0.0,-1.15e-06,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0253,2.12,2.75e-19,0.0158,0.627,1.69e-06,339.0,339.0,-0.001,0.26,0.0,-2.62e-06,0,4
2.5,6,329.0,328.0,50.0,329.0,119.0,119.0,0.0209,1.17,2.75e-19,0.0149,0.488,1.48e-06,339.0,339.0,-0.001,0.363,0.0,-2.59e-06,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0211,2.67,2.75e-19,0.0152,0.401,-1.87e-06,339.0,339.0,-0.003,0.556,0.0,-1.36e-06,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0234,1.25,2.75e-19,0.0146,0.0908,0.0,339.0,339.0,-0.00075,-0.242,0.0,0.0,0,4
2.5,6,329.0,327.0,50.0,328.0,119.0,119.0,0.0218,1.44,2.75e-19,0.0177,1.16,4.42e-06,339.0,339.0,0.00175,0.26,0.0,2.28e-06,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0226,1.27,2.75e-19,0.0277,0.377,0.0,339.0,339.0,0.001,0.338,0.0,-2.73e-06,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0174,1.74,2.72e-19,0.0144,0.398,9.74e-07,-486.0,-486.0,0.001,0.523,0.0,-2.8e-06,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0229,2.6,2.72e-19,0.0258,2.19,0.0,-486.0,-486.0,-0.001,0.831,0.0,-2.74e-06,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.019,1.91,2.72e-19,0.0165,2.07,0.0,-486.0,-486.0,0.00075,0.248,0.0,0.0,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0263,1.34,2.72e-19,0.0139,2.75,0.0,-486.0,-486.0,0.0,0.831,0.0,0.0,0,4
2.5,6,329.0,327.0,6.0,329.0,119.0,119.0,0.0253,0.78,2.72e-19,0.0144,1.8,1.78e-06,-486.0,-486.0,0.0,-0.0597,0.0,2.04e-06,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.027,0.593,2.72e-19,0.0168,1.52,0.0,-486.0,-486.0,0.002,0.555,0.0,1.46e-06,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0206,1.85,2.72e-19,0.0191,0.66,-9.76e-07,-486.0,-486.0,0.0,0.798,0.0,0.0,0,4
2.5,6,329.0,327.0,6.0,329.0,119.0,119.0,0.023,2.22,2.72e-19,0.0192,0.996,-1.59e-06,-486.0,-486.0,0.001,0.248,0.0,0.0,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.022,1.7,2.72e-19,0.0138,0.689,1.93e-06,-486.0,-486.0,0.001,0.523,0.0,2.18e-06,0,4
2.5,6,329.0,328.0,6.0,328.0,119.0,119.0,0.0228,0.591,2.72e-19,0.0219,0.885,0.0,-486.0,-486.0,-0.00175,0.523,0.0,-4.3e-06,0,4
2.5,6,326.0,325.0,6.0,318.0,29.5,29.5,0.0629,2.95,0.799,0.111,15.1,0.0,-147.0,-146.0,53.4,21.0,53.3,0.152,0,4
2.5,6,326.0,325.0,6.0,319.0,29.5,29.5,0.0635,3.95,0.928,0.0942,13.7,9.76e-06,-142.0,-141.0,53.3,22.2,53.3,0.18,0,4
2.5,6,326.0,325.0,6.0,317.0,29.5,29.5,0.0625,4.6,1.02,0.0669,13.7,2.89e-05,-136.0,-136.0,53.3,21.3,53.3,0.195,0,4
2.5,6,326.0,324.0,6.0,318.0,29.5,29.5,0.0633,3.51,0.943,0.0663,12.7,9.78e-06,-131.0,-130.0,53.3,26.6,53.3,0.181,0,4
2.5,6,326.0,325.0,6.0,318.0,29.5,29.5,0.0684,3.54,0.828,0.101,13.3,0.0,-126.0,-125.0,53.4,18.0,53.3,0.16,0,4
2.5,6,326.0,325.0,6.0,318.0,29.5,29.5,0.0658,3.52,0.926,0.126,14.3,1.01e-05,-120.0,-120.0,53.3,22.2,53.3,0.179,0,4
2.5,6,326.0,324.0,6.0,318.0,29.5,29.5,0.0649,2.68,1.01,0.111,12.8,9.97e-06,-115.0,-114.0,53.3,25.3,53.3,0.195,0,4
2.5,6,326.0,324.0,6.0,317.0,29.5,29.5,0.056,4.34,0.786,0.178,13.6,4.12e-05,-110.0,-109.0,53.5,14.4,53.3,0.149,0,4
2.5,6,326.0,324.0,6.0,318.0,29.5,29.5,0.101,7.07,1.02,0.163,16.4,0.000342,-104.0,-104.0,53.2,23.4,53.3,0.196,0,4
2.5,6,326.0,325.0,6.0,318.0,29.5,29.5,0.0797,6.92,0.911,0.0966,13.7,0.000325,-98.9,-98.4,53.4,22.8,53.3,0.176,0,4
2.5,6,326.0,325.0,6.0,315.0,29.5,29.5,0.109,12.5,0.826,0.0182,1.85,0.00137,226.0,227.0,53.4,22.1,53.3,0.158,0,4
2.5,6,325.0,324.0,6.0,315.0,29.5,29.5,0.125,13.5,1.22,0.0174,1.65,0.00167,232.0,232.0,53.2,30.1,53.3,0.234,0,4
2.5,6,326.0,324.0,6.0,313.0,29.5,29.5,0.117,13.4,0.974,0.0162,2.45,0.00148,237.0,238.0,53.4,23.4,53.3,0.184,0,4
2.5,6,325.0,324.0,6.0,314.0,29.5,29.5,0.102,13.8,0.996,0.0157,0.952,0.00131,242.0,243.0,53.3,26.2,53.3,0.192,0,4
2.5,6,325.0,324.0,6.0,314.0,29.5,29.5,0.0869,13.3,1.18,0.0187,2.05,0.00111,248.0,248.0,53.3,25.2,53.3,0.227,0,4
2.5,6,325.0,324.0,6.0,313.0,29.5,29.5,0.101,13.8,0.984,0.0192,2.0,0.00128,253.0,254.0,53.4,27.9,53.3,0.189,0,4
2.5,6,325.0,324.0,6.0,315.0,29.5,29.5,0.104,13.7,1.05,0.0261,0.383,0.0013,258.0,259.0,53.3,24.6,53.3,0.203,0,4
2.5,6,326.0,324.0,6.0,315.0,29.5,29.5,0.0206,1.19,1.02,0.016,2.07,1.6e-06,264.0,264.0,53.4,23.9,53.3,0.196,0,4
2.5,6,326.0,325.0,6.0,315.0,29.5,29.5,0.0164,1.48,0.954,0.0231,1.31,-1.33e-06,269.0,270.0,53.3,27.3,53.3,0.184,0,4
2.5,6,326.0,325.0,6.0,317.0,29.5,29.5,0.016,1.88,0.86,0.017,1.86,-4.36e-07,274.0,275.0,53.4,18.6,53.3,0.166,0,4
2.5,6,329.0,327.0,50.0,328.0,119.0,119.0,0.0281,2.82,2.75e-19,0.0161,0.931,-1.5e-06,339.0,339.0,0.0,0.247,0.0,0.0,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.0242,1.21,2.75e-19,0.014,1.34,0.0,339.0,339.0,0.0,0.35,0.0,1.35e-06,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.0267,2.09,2.75e-19,0.024,0.215,1.82e-06,339.0,339.0,0.001,-0.049,0.0,0.0,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.0205,5.24,2.75e-19,0.0181,0.45,0.0,339.0,339.0,-0.00175,0.453,0.0,-1.12e-06,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.0243,2.48,2.75e-19,0.0137,1.13,4.83e-06,339.0,339.0,0.00075,0.0665,0.0,1.02e-06,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.033,1.52,2.75e-19,0.0151,1.23,0.0,339.0,339.0,0.0,0.247,0.0,2.14e-06,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.0411,4.05,2.75e-19,0.028,0.698,5.5e-06,339.0,339.0,-0.001,0.054,0.0,-2.11e-06,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.021,2.58,2.75e-19,0.0266,4.24,3.13e-06,339.0,339.0,0.0,0.26,0.0,-9.27e-07,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.0233,2.07,2.75e-19,0.0212,2.04,0.0,339.0,339.0,-0.002,0.17,0.0,-1.42e-06,0,4
2.5,6,328.0,327.0,50.0,328.0,119.0,119.0,0.0257,2.17,2.75e-19,0.0163,1.36,2.97e-06,339.0,339.0,0.0,0.157,0.0,-7.41e-07,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0244,0.343,2.75e-19,0.0255,2.31,0.0,339.0,339.0,0.00175,0.453,0.0,9.21e-07,0,4
2.5,6,329.0,328.0,50.0,329.0,119.0,119.0,0.0199,1.49,2.75e-19,0.0179,1.64,-1.73e-06,339.0,339.0,0.0,0.363,0.0,-1.25e-06,0,4
2.5,6,329.0,327.0,50.0,328.0,119.0,119.0,0.0175,1.05,2.75e-19,0.0147,1.37,-1.46e-06,339.0,339.0,-0.001,0.17,0.0,-8.99e-07,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0209,0.91,2.75e-19,0.0156,0.443,3.39e-06,339.0,339.0,0.0,0.17,0.0,-1.28e-06,0,4
2.5,6,329.0,327.0,50.0,328.0,119.0,119.0,0.0237,1.7,2.75e-19,0.0271,6.06,-2.16e-06,339.0,339.0,0.002,0.0791,0.0,1.24e-06,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0208,0.492,2.75e-19,0.0326,3.5,1.53e-06,339.0,339.0,-0.001,0.247,0.0,-2.29e-06,0,4
2.5,6,329.0,327.0,50.0,328.0,119.0,119.0,0.0228,3.08,2.75e-19,0.017,3.62,0.0,339.0,339.0,0.001,0.363,0.0,0.0,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0203,0.821,2.75e-19,0.0174,3.88,0.0,339.0,339.0,0.001,0.26,0.0,-1.08e-06,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0205,1.62,2.75e-19,0.016,1.47,4.9e-06,339.0,339.0,-0.00175,0.363,0.0,-1.09e-06,0,4
2.5,6,329.0,327.0,50.0,329.0,119.0,119.0,0.0223,1.39,2.75e-19,0.0202,0.883,-2.6e-06,339.0,339.0,0.0,0.0666,0.0,0.0,0,4
2.5,6,326.0,324.0,6.0,315.0,29.5,29.5,0.0614,2.32,0.836,0.0958,14.9,2.91e-05,173.0,174.0,53.4,23.5,53.3,0.159,0,4
2.5,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0597,3.06,1.03,0.105,8.91,2.8e-05,179.0,179.0,53.3,22.5,53.3,0.198,0,4
2.5,6,326.0,325.0,6.0,316.0,29.5,29.5,0.0991,6.57,1.02,0.0961,12.8,0.000301,184.0,184.0,53.3,22.0,53.3,0.196,0,4
2.5,6,326.0,324.0,6.0,315.0,29.5,29.5,0.0897,7.81,0.939,0.0544,12.7,0.000458,189.0,190.0,53.3,26.3,53.3,0.179,0,4
2.5,6,326.0,325.0,6.0,317.0,29.5,29.5,0.0789,9.95,0.822,0.0702,12.3,0.000576,194.0,195.0,53.4,17.4,53.3,0.159,0,4
2.5,6,326.0,325.0,6.0,316.0,29.5,29.5,0.0745,13.4,0.942,0.0714,9.23,0.000721,200.0,200.0,53.3,23.4,53.3,0.182,0,4
2.5,6,326.0,324.0,6.0,315.0,29.5,29.5,0.0937,12.4,1.06,0.0767,9.14,0.00109,205.0,206.0,53.3,26.6,53.3,0.205,0,4
2.5,6,326.0,324.0,6.0,315.0,29.5,29.5,0.102,13.8,0.809,0.104,8.89,0.00127,210.0,211.0,53.5,15.7,53.3,0.153,0,4
2.5,6,326.0,325.0,6.0,316.0,29.5,29.5,0.0467,6.44,1.03,0.0389,1.59,0.000324,216.0,216.0,53.2,28.4,53.3,0.199,0,4
2.5,6,325.0,324.0,6.0,315.0,29.5,29.5,0.12,17.3,0.945,0.0167,1.87,0.00151,221.0,222.0,53.4,23.8,53.3,0.182,0,4
2.5,6,329.0,327.0,6.0,329.0,119.0,119.0,0.0274,1.27,2.72e-19,0.0169,1.35,1.55e-06,-486.0,-486.0,0.002,0.248,0.0,6.47e-06,0,4
2.5,6,329.0,327.0,6.0,328.0,119.0,119.0,0.0223,1.99,2.72e-19,0.0218,1.62,0.0,-486.0,-486.0,0.001,0.248,0.0,0.0,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.042,0.519,2.72e-19,0.0215,1.2,-8.89e-07,-486.0,-486.0,0.001,0.555,0.0,0.0,0,4
2.5,6,329.0,327.0,6.0,329.0,119.0,119.0,0.019,1.27,2.72e-19,0.0235,1.5,2.01e-06,-486.0,-486.0,0.00225,0.798,0.0,6.78e-06,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0192,1.88,2.72e-19,0.0154,2.24,7.41e-07,-486.0,-486.0,0.0,-0.0922,0.0,4e-06,0,4
2.5,6,329.0,328.0,6.0,328.0,119.0,119.0,0.0182,1.99,2.72e-19,0.0185,3.41,-1.73e-06,-486.0,-486.0,-0.003,-0.368,0.0,-1.77e-06,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0209,0.916,2.72e-19,0.0143,1.24,-4.96e-07,-486.0,-486.0,0.001,0.555,0.0,0.0,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0172,0.926,2.72e-19,0.0179,1.7,0.0,-486.0,-486.0,0.001,0.248,0.0,0.0,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0203,1.28,2.72e-19,0.0245,1.06,-2.89e-06,-486.0,-486.0,-0.001,0.248,0.0,0.0,0,4
2.5,6,329.0,328.0,6.0,329.0,119.0,119.0,0.0185,1.14,2.72e-19,0.0176,0.102,-1.01e-06,-486.0,-486.0,0.001,-0.0597,0.0,0.0,0,4
